date	AFG	ALB	DZA	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BOL	BWA	BRA	BGR	BFA	BDI	CPV	KHM	CMR	CAN	CAF	TCD	CHL	HKG	MAC	CHN	COL	COM	COD	COG	CRI	CIV	HRV	CYP	CZE	CSK	DNK	DMA	DOM	ECU	EGY	SLV	GNQ	EST	ETH	EMU	FJI	FIN	FRA	PYF	NCL	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRD	GLP	GTM	GUF	GNB	GUY	HTI	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KOR	KWT	KGZ	LVA	LBN	LSO	LBR	LBY	LTU	LUX	MKD	MDG	MWI	MYS	MDV	MLI	MLT	MTQ	MUS	MEX	MDA	MNG	MNE	MAR	MMR	NAM	NPL	NLD	ANT	NZL	NIC	NGA	NOR	OMN	PAK	PAN	PNG	PRY	PER	PHL	POL	PRT	QAT	REU	ROU	RUS	RWA		WSM	STP	SAU	SEN	SRB	SYC	SLE	SGP	SVK	SVN	SLB	ZAF	ESP	LKA	KNA	LCA	VCT	SDN	SUR	SWZ	SWE	CHE	SYR	TWN	TJK	TZA	THA	TLS	TGO	TON	TTO	TUN	TUR	UGA	UKR	ARE	GBR	USA	URY	VUT	VEN	VNM	YMN	YMD	YUG	ZMB
5/24/1967	1,620,000.00			715,000,000.00			127,500,000.00			278,880,044.65	156,115,384.47				3,855,823.69				1,346,246.78			156,000,000.00		1,215,000.00	6,733,714.28	117,843.48	11,794,285.71	10,031,578.28	930,260,717.14	2,986,220.13	1,713,404.99	75,100,000.00	114,974,712.47	2,210,000.00		39,800,000.00			5,246,282.91	15,000,000.00	24,518,009.54		4,356,798.27			173,009,378.55		14,990,000.00	15,860,124.00	31,509,999.99				9,295,999.99		5,180,000.00	116,562,499.92	956,439,661.71			11,430,859.02	2,066,404.13		1,726,499,998.71	14,150,087.80	325,079.87	29,033,333.31		2,699,987.44	11,470,000.00	643,297.83	218,434.78	5,325,820.02	1,960,000.00	11,199,999.99		6,976,744.19	136,133,333.22	58,000,000.00	109,425,742.46	60,675,975.84	66,919,973.35	38,300,000.00	743,999,999.26	16,295,993.49	893,888,888.00	3,077,198.77		19,739,992.09	23,000,000.00	104,719,958.30					10,860,000.00	97,159,961.41				9,195,756.17	4,550,003.64	108,126,825.18			1,943,199.23	6,378,289.91	3,276,003.27	90,879,999.91				25,689,211.89	11,235,011.23			604,972,375.25	50,640,294.80	76,474,497.87	12,000,000.00	46,899,981.26	121,519,951.29		51,870,051.83	9,050,392.92		5,190,000.00	55,555,555.56	62,820,512.77	119,000,000.03	52,869,565.16	15,585,236.01				3,450,000.00		211,348.88	458,000.00	157,777,777.66				6,425,997.43	96,693,475.09				153,439,938.69	98,666,666.57	33,810,000.00		529,665.34		12,606,176.19	7,108,753.32		320,304,027.61	275,786,368.26	7,120,418.85	51,749,999.95		12,810,000.00	42,884,615.34		2,198,869.74		32,958,250.92	11,580,952.39	20,800,000.00	1,987,960.24		20,580,020.56	1,245,999,503.84	2,419,000,000.00	9,800,000.00		271,685,393.32			6,719,997.32	98,100,000.00	52,219.98
6/23/1967	5,070,000.00			630,000,000.00			103,800,000.00			277,424,044.42	141,346,153.71				1,434,996.41				1,100,958.13			159,000,000.00		1,337,000.00	2,760,000.00	65,530.43	9,851,428.57	5,724,982.25	875,008,366.68	2,487,349.84	1,060,181.90	75,100,000.00	126,349,684.02	2,300,000.00		46,800,000.00			4,852,371.00	7,600,000.00	18,553,183.23		5,969,597.62			216,008,362.18		11,010,000.00	20,837,664.00	22,999,999.99				4,332,000.00		4,620,000.00	128,437,499.91	702,442,343.67			11,213,462.39	436,800.87		1,654,249,998.76	11,962,527.13	347,199.86	24,733,333.31		1,899,916.14	13,140,000.00	428,190.06	507,826.09	7,717,480.70	1,580,000.00	12,084,999.99		7,209,302.33	119,066,666.56	54,000,000.00	432,198,019.37	82,515,967.14	69,999,972.13	34,400,000.00	606,399,999.39	12,431,995.03	916,388,887.98	2,948,398.83		21,559,991.36	30,000,000.00	112,279,955.29					14,410,000.00	109,479,956.51				5,954,961.04	6,146,004.92	104,533,486.58			2,155,999.14	5,134,634.78	9,492,009.48	88,719,999.91				27,270,086.47	9,450,009.44			691,436,463.59	50,640,294.80	76,196,408.79	9,000,000.00	47,879,980.87	141,539,943.26		50,610,050.57	7,232,707.82		5,010,000.00	63,124,533.93	69,487,179.44	170,250,000.04	56,034,782.55	19,107,453.31				1,760,000.00		568,695.34	424,000.00	133,333,333.23				4,171,998.33	101,593,482.27				170,519,931.86	98,499,999.90	29,190,000.00		865,664.50		21,737,757.12	8,859,416.45		322,430,366.96	239,197,795.35	10,418,848.17	53,499,999.95		17,810,000.00	49,951,923.03		2,038,811.34		30,799,922.99	10,247,619.06	24,300,000.00	1,425,171.50		21,000,020.98	1,108,799,558.48	2,488,000,000.00	8,900,000.00		266,067,415.79			9,239,996.32	92,200,000.00	53,619.98
7/23/1967	7,070,000.00			584,000,000.00			83,500,000.00			275,632,044.13	166,538,461.38				1,213,330.30				1,100,711.27			213,000,000.00		851,000.00	400,000.00	91,895.65	9,051,428.57	10,705,436.27	830,001,860.72	1,740,754.49	917,259.39	75,100,000.00	128,449,678.77	1,810,000.00		43,400,000.00			5,348,641.43	3,800,000.00	36,894,211.05		3,348,798.67			223,681,581.48		9,740,000.00	20,399,571.00	14,029,999.99				5,220,000.00		6,210,000.00	145,624,999.90	917,752,669.89			9,307,125.29	431,200.86		1,791,249,998.66	14,609,971.65	422,799.83	43,899,999.96		364,589.45	9,700,000.00	283,164.47	337,043.48	9,385,809.86	2,020,000.00	9,745,000.00		6,744,186.05	148,933,333.20	53,000,000.00	82,561,056.02	86,407,965.59	76,719,969.45	35,100,000.00	716,799,999.28	18,115,992.76	918,333,332.42	2,615,198.96		19,319,992.26	24,000,000.00	97,439,961.20					12,220,000.00	110,879,955.96				12,679,610.93	6,048,004.84	108,453,492.33			2,340,799.07	3,060,525.90	11,739,011.73	75,919,999.92				26,479,649.18	9,492,009.48			736,464,087.86	40,565,262.33	50,612,213.14	7,000,000.00	36,259,985.51	138,459,944.50		55,440,055.40	6,296,878.72		4,320,000.00	46,718,954.25	59,230,769.19	284,000,000.07	48,799,999.95	18,002,443.96				1,370,000.00		493,610.87	548,000.00	139,999,999.89				4,689,998.13	101,920,149.41				165,059,934.04	102,333,333.23	32,340,000.00		516,832.04		17,660,132.93	9,602,122.02		373,269,207.79	298,654,226.32	12,120,418.85	53,999,999.95		24,680,000.00	54,374,999.95		2,258,496.46		40,891,564.42	15,257,142.87	38,100,000.00	1,954,360.91		21,420,021.40	1,103,199,560.71	2,546,000,000.00	9,800,000.00		243,595,505.67			10,359,995.87	109,100,000.00	62,439.98
8/22/1967	10,510,000.00			636,000,000.00			74,900,000.00			297,808,047.69	164,961,538.30				1,644,995.89				1,386,844.12			109,000,000.00		1,377,000.00	1,961,142.86	97,600.00	6,231,428.57	7,480,800.33	944,809,466.13	2,724,740.80	1,876,318.51	72,100,000.00	135,274,661.70	1,890,000.00		43,200,000.00			3,899,479.34	8,100,000.00	20,313,187.37		3,289,998.69			229,327,912.66		13,080,000.00	20,038,082.00	27,599,999.99				3,832,000.00		10,480,000.00	133,810,479.50	1,041,105,434.39			12,191,991.38	1,383,202.77		1,988,749,998.51	12,158,634.13	313,599.88	59,199,999.94		577,266.63	11,590,000.00	260,681.46	220,869.56	17,949,121.79	2,140,000.00	12,899,999.99		8,372,093.02	161,066,666.53	47,000,000.00	60,699,669.91	95,563,961.95	72,239,971.23	34,300,000.00	815,999,999.18	15,175,993.94	946,111,110.17	3,102,398.76		21,279,991.47	33,000,000.00	116,479,953.62					10,580,000.00	121,799,951.62				6,724,649.89	7,224,005.78	106,166,822.31			2,057,999.18	3,905,158.13	10,479,010.47	87,439,999.91				27,270,086.47	8,232,008.23			787,016,574.02	54,564,254.82	60,484,375.59	8,000,000.00	25,759,989.71	154,559,938.04		50,190,050.15	7,845,907.44		4,010,000.00	62,713,178.29	68,205,128.15	168,000,000.04	70,504,347.76	18,670,053.78				650,000.00		268,357.46	922,000.00	153,333,333.21				4,017,998.39	98,000,143.67				178,919,928.50	104,333,333.23	25,200,000.00		488,832.11		15,276,732.88	9,442,970.82		385,640,636.74	326,553,013.16	10,471,204.19	47,999,999.95		22,340,000.00	39,999,999.96		987,106.70		36,108,243.05	9,447,619.06	56,700,000.00	1,444,771.10		24,150,024.13	999,599,601.96	2,487,000,000.00	10,300,000.00		276,404,494.44			11,759,995.32	112,400,000.00	64,539.97
9/21/1967	12,530,000.00			581,000,000.00			86,600,000.00			317,632,050.86	158,384,615.23				1,644,995.89				1,387,183.61			122,000,000.00		1,701,000.00	306,285.71	81,356.52	4,034,285.71	11,146,428.34	1,012,809,971.17	2,492,850.55	1,415,743.28	72,100,000.00	136,149,659.65	1,920,000.00		40,800,000.00			4,137,071.13	12,700,000.00	30,762,836.63		8,142,396.77			239,029,404.56		11,630,000.00	14,828,694.00	47,149,999.98				5,912,000.00		4,730,000.00	126,191,377.46	1,020,445,365.46			12,962,006.89	110,400.18		1,905,749,998.57	16,963,255.68	335,999.87	53,699,999.95		3,888,954.15	14,150,000.00	156,976.01	124,869.57	8,312,479.22	2,340,000.00	13,799,999.99		10,232,558.16	137,999,999.88	63,000,000.00	201,425,742.37	79,967,968.16	80,079,968.19	58,100,000.00	755,199,999.24	17,667,894.02	848,888,888.04	3,463,598.62		20,579,991.75	29,000,000.00	108,919,956.63					13,580,000.00	124,599,950.51				9,276,776.05	3,653,998.54	86,893,460.72			1,962,799.22	3,080,780.87	10,899,010.90	106,959,999.89				37,348,161.91	6,027,006.02			761,602,209.39	50,799,374.26	94,689,859.56	8,000,000.00	24,779,990.10	163,939,934.28		61,320,061.27	6,949,341.14		4,560,000.00	64,496,124.03	78,717,948.66	219,500,000.05	82,121,739.05	17,150,665.92				580,000.00		386,924.99	1,022,000.00	148,888,888.77				3,695,977.83	94,080,137.92				172,899,930.91	132,285,714.15	26,460,000.00		393,000.00		19,182,063.08	8,169,761.27		403,037,958.70	330,440,549.03	10,654,450.26	48,999,999.95		23,280,000.00	45,096,153.80		1,595,261.16		35,816,577.15	14,780,952.39	75,200,000.00	1,990,760.18		23,520,023.50	1,103,199,561.81	2,796,000,000.00	12,100,000.00		228,988,764.10			8,959,996.44	112,200,000.00	70,979.97
10/21/1967	7,420,000.00			612,000,000.00			97,500,000.00			267,232,042.79	157,153,846.00				1,410,000.00				1,182,317.74			154,000,000.00		1,945,000.00	1,525,714.28	104,452.17	3,034,285.71	11,223,864.58	981,096,094.22	2,311,635.02	4,582,500.47	72,100,000.00	157,905,157.77	2,271,309.77		52,800,000.00			5,373,430.26	19,300,000.00	40,443,420.51		6,887,994.50			215,999,999.81		17,170,000.00	11,575,433.00	47,609,999.98				6,108,000.00		4,260,000.00	129,286,637.66	1,049,815,071.29			11,635,637.31	110,400.18		2,025,249,998.48	25,591,963.77	256,799.79	65,433,333.27		6,218,275.65	12,900,000.00	257,035.56	141,913.04	13,374,999.99	3,460,000.00	15,449,999.99		9,473,684.21	141,066,666.54	72,000,000.00	378,811,880.81	94,583,962.34	50,399,959.75	54,000,000.00	751,999,999.25	13,583,989.14	1,094,999,998.91	3,113,598.76		16,799,993.27	42,000,000.00	117,319,953.28					13,360,000.00	134,399,946.62				12,720,120.87	4,032,001.61	99,633,479.40			2,510,398.00	5,865,839.18	7,614,007.61	116,399,999.88				45,845,362.76	4,746,004.74			686,464,087.90	56,048,996.45	64,400,010.31	9,000,000.00	40,459,983.83	163,939,934.28		60,690,060.64	7,761,840.69		3,700,000.00	82,894,056.85	82,307,692.25	386,250,000.10	99,721,739.03	18,762,137.89				910,000.00		443,784.93	1,011,000.00	148,888,888.77				2,964,001.19	99,306,812.25				166,599,933.43	161,285,714.12	26,880,000.00		464,500.00		15,190,585.89	11,034,482.76		446,144,656.44	332,269,977.68	22,382,198.96	55,499,999.95		24,530,000.00	52,548,076.87		3,632,569.32		37,249,999.98	17,523,809.54	77,100,000.00	1,782,164.35		26,040,026.02	1,139,999,089.60	2,872,000,000.00	17,400,000.00		280,898,876.47			11,279,990.99	129,100,000.00	64,119.97
11/20/1967	3,750,000.00			702,000,000.00			104,500,000.00			241,584,038.68	129,576,922.95								1,827,812.44			114,000,000.00		1,559,733.29	352,000.00	55,513.04	5,882,857.14	17,055,521.00	927,343,966.03	2,022,779.10	901,720.81	82,600,000.00	116,820,116.72	1,958,593.21		45,100,000.00			2,014,655.49	13,000,000.00	35,825,123.89		6,559,194.76			191,199,999.83		10,730,000.00	19,254,888.00	58,695,999.97				11,907,999.99		2,320,000.00	110,715,076.45	985,201,718.46		7,954,102.37	7,408,733.10	19,200.03		1,869,499,998.60	32,945,976.35		31,199,999.97	648,500.00	3,386,630.91	15,770,000.00	204,575.19	351,304.35	8,130,000.00	3,920,000.00	15,634,999.99		3,684,210.53	140,666,666.54	49,000,000.00	105,518,151.71	88,003,964.96	61,679,950.74	55,200,000.00	739,199,999.26	12,875,989.70	659,999,999.34	3,589,598.57		19,473,992.19	26,000,000.00	107,239,957.30					16,500,000.00	124,319,950.62				6,935,301.57	4,416,001.77	98,000,143.67			1,835,998.53	1,952,579.06	4,302,004.30	109,119,999.89				34,581,631.40	5,859,005.85			779,281,767.39	54,511,228.33	72,352,011.59	11,270,000.00	40,879,983.66	145,459,941.69		39,858,039.83	8,294,452.72		1,860,000.00	62,428,940.57	62,820,512.77	91,250,000.02	22,260,869.54	17,426,918.26				910,000.00		370,283.05		151,111,110.99				4,332,001.73	88,853,463.59				160,999,935.66	129,142,857.01	22,340,000.00		145,000.00		17,430,407.62	8,541,114.06		346,593,314.12	276,701,082.58	10,000,000.00	53,499,999.95		21,951,991.20	54,278,846.10		1,657,216.62		39,399,999.98	5,066,666.67	55,900,000.00	1,798,964.02		29,190,029.17	1,214,399,030.18	2,709,000,000.00	11,790,000.00		217,752,809.04			7,919,993.68	93,200,000.00	63,979.97
12/20/1967	8,060,000.00			449,000,000.00			110,200,000.00			290,416,046.50	148,423,076.78								1,381,631.16			119,000,000.00		2,352,836.59	285,714.29	132,626.09	3,874,285.71	16,331,693.03	972,813,390.93	3,063,970.28	2,470,681.60	82,600,000.00	116,325,116.23	1,678,212.68		43,700,000.00			3,470,332.38	16,900,000.00	44,699,831.62		6,350,394.93			205,333,333.16		14,750,000.00	13,022,080.00	64,491,999.97				16,731,999.99		1,490,000.00	95,000,678.50	1,066,221,596.62		11,897,732.96	10,159,052.64	1,598,402.56		1,862,249,998.60	29,710,210.81		42,199,999.96	486,000.00	1,780,411.82	23,260,000.00	210,449.13	129,391.30	5,420,000.00	3,660,000.00	15,944,999.99		6,666,666.67	122,533,333.23	50,000,000.00	144,026,402.50	85,903,965.79	62,639,949.98	67,600,000.00	774,399,999.23	17,699,985.84	903,611,110.21	4,062,798.38		23,239,990.68	26,000,000.00	116,479,953.62					15,460,000.00	129,079,948.73				8,721,789.88	4,524,001.81	98,000,143.67			2,395,198.09	2,631,120.54	5,058,005.05	106,559,999.89				41,893,176.32	5,712,005.71			709,668,507.77	47,511,732.09	96,768,015.49	20,040,000.00	50,539,979.80	153,719,938.38		33,159,033.13	6,963,500.52		2,230,000.00	89,250,645.99	71,794,871.74	180,000,000.05	56,382,608.64	16,413,993.02				650,000.00		510,352.67		155,555,555.43				4,800,001.92	95,060,139.36				194,179,922.41	117,285,714.17	28,900,000.00		449,500.00		26,992,723.50	7,586,206.90		390,279,922.60	295,681,404.77	13,848,167.54	48,999,999.95		20,327,991.85	56,682,692.25		5,615,924.30		38,099,999.98	13,942,857.16	61,500,000.00	1,852,162.95		26,880,026.86	1,281,598,976.52	2,719,000,000.00	15,240,000.00		202,471,910.16			11,519,990.80	72,100,000.00	85,399.97
1/19/1968	3,270,000.00			577,000,000.00			123,900,000.00			262,528,042.04	171,115,384.45								812,905.90			155,000,000.00		2,967,106.52	165,714.29	93,078.26	6,125,714.29	22,200,460.02	997,905,796.81	2,670,395.87	7,112,926.59	82,600,000.00	119,295,119.20	1,910,540.92		39,600,000.00			4,084,852.13	17,700,000.00	29,549,129.32		8,001,593.61			242,933,333.12		20,730,000.00	17,656,060.00	68,930,999.97				15,723,999.99		3,740,000.00	127,858,056.03	1,166,281,146.15		7,909,541.57	14,388,434.36	1,896,003.03		2,102,499,998.42	39,809,721.42		34,199,999.97	519,000.00	4,703,203.93	20,200,000.00	387,882.67	329,739.13	7,320,000.00	3,600,000.00	17,954,999.99		4,736,842.11	131,866,666.55	56,000,000.00	159,445,544.40	91,223,963.67	73,439,941.35	58,600,000.00	857,599,999.14	24,875,980.10	1,045,555,554.51	3,138,798.75		22,819,990.85	32,000,000.00	99,119,960.53					12,320,000.00	144,199,942.72				10,670,317.95	3,552,001.42	103,553,485.14			2,935,197.66	1,012,748.48	3,114,003.11	117,199,999.88				44,066,878.86	12,180,012.17			775,414,364.08	54,935,440.23	97,216,015.57	21,100,000.00	57,959,976.84	165,619,933.61		31,710,031.68	8,523,446.91		2,100,000.00	77,235,142.12	68,205,128.15	309,000,000.08	58,504,347.77	17,472,960.32				730,000.00		312,036.28		166,666,666.54				9,588,003.84	100,613,480.83				187,179,925.20	138,857,142.72	28,060,000.00		447,500.00		16,597,653.39	9,018,567.64		425,654,477.24	333,184,692.00	15,968,586.39	58,999,999.94		20,453,991.80	52,980,769.18		3,775,947.89		44,049,999.98	15,314,285.73	39,600,000.00	2,113,957.72		28,560,028.54	1,283,998,974.60	2,643,000,000.00	18,030,000.00		219,325,842.75			11,519,990.80	91,000,000.00	68,599.97
2/18/1968	4,440,000.00			702,000,000.00			134,800,000.00			268,464,042.99	161,999,999.84								3,734,130.87			137,000,000.00		2,601,715.09	62,857.14	91,095.65	6,085,714.29	14,076,049.84	1,071,467,456.68	3,023,834.24	2,220,184.33	75,000,000.00	137,115,137.00	2,090,263.34		43,600,000.00			3,993,896.49	18,200,000.00	28,290,100.17		6,993,594.41			218,133,333.14		16,910,000.00	17,781,814.00	64,353,999.97				9,547,999.99		1,760,000.00	132,619,994.80	1,090,325,010.37		8,644,794.73	7,305,908.22	2,049,603.28		1,926,249,998.56	45,594,877.98		38,566,666.63	192,500.00	4,312,283.02	16,290,000.00	311,318.88	257,739.13	9,690,000.00	4,340,000.00	15,959,999.99		8,070,175.44	138,133,333.21	51,000,000.00	131,260,725.94	85,259,966.05	69,119,944.80	52,200,000.00	820,799,999.18	20,291,983.77	1,005,277,776.78	3,438,398.63		21,139,991.53	40,000,000.00	111,159,955.74					14,530,000.00	144,479,942.61				10,362,442.41	3,708,001.48	112,373,498.07			3,160,797.48	3,708,684.92	1,098,001.10	102,799,999.90				46,240,581.41	20,979,020.96			763,259,667.96	47,988,970.47	94,304,015.10	16,090,000.00	54,599,978.18	152,179,939.00		40,215,040.18	6,606,208.61		2,840,000.00	66,847,545.22	86,410,256.35	136,500,000.03	56,382,608.64	16,966,497.70				620,000.00		429,916.65		162,222,222.10				6,204,002.48	102,900,150.85				200,759,919.78	131,857,142.73	10,250,000.00		661,500.00		18,033,436.55	11,989,389.92		371,336,172.02	308,258,726.71	15,732,984.30	76,499,999.93		18,493,992.59	57,307,692.25		4,809,722.91		37,299,999.98	11,009,523.82	35,200,000.00	1,864,762.70		27,720,027.70	1,233,599,014.85	2,964,000,000.00	16,780,000.00		200,000,000.04			11,759,990.61	104,000,000.00	64,399.97
3/19/1968	2,740,000.00			606,000,000.00			135,400,000.00			327,600,052.46	163,423,076.77								2,472,028.18			154,000,000.00		1,325,169.21	134,857.14	113,773.91	13,208,571.43	12,275,038.31	1,221,810,927.48	3,323,054.28	2,844,858.66	75,000,000.00	144,210,144.09	2,075,242.72		47,100,000.00			3,242,004.18	14,800,000.00	25,206,582.46		10,795,191.38			215,999,999.81		16,280,000.00	20,284,558.00	58,879,999.97				6,280,000.00		3,570,000.00	157,382,076.42	789,741,262.39		7,876,120.97	10,264,995.72	1,099,201.76		2,015,499,998.49	57,263,244.61		31,399,999.97	491,500.00	6,305,372.02	27,370,000.00	293,697.06	471,652.17	10,019,999.99	3,340,000.00	15,039,999.99		8,070,175.44	147,333,333.21	66,000,000.00	117,755,775.46	91,167,963.70	75,359,939.82	58,900,000.00	843,199,999.16	19,535,984.38	1,110,833,332.23	2,615,198.96		22,399,991.02	36,000,000.00	127,679,949.16					15,380,000.00	164,079,934.83				8,389,608.38	3,504,001.40	108,780,159.47			3,271,197.39	6,708,445.91	1,998,002.00	110,959,999.89				42,090,785.64	17,262,017.25			832,044,198.29	52,284,115.89	84,336,013.50	17,650,000.00	49,839,980.08	159,319,936.14		42,399,042.37	8,642,705.33		4,880,000.00	59,276,485.79	76,923,076.87	212,250,000.05	56,695,652.12	17,887,338.82				580,000.00		532,541.92		173,333,333.20				5,616,002.25	104,860,153.72				183,819,926.55	125,142,857.02	18,480,000.00		529,500.00		17,229,397.98	9,867,374.01		429,133,941.64	319,463,977.16	19,685,863.88	69,499,999.93		14,671,994.12	49,471,153.80		3,760,724.84		40,399,999.98	14,609,523.82	19,700,000.00	2,417,751.64		29,400,029.38	1,267,198,988.01	2,949,000,000.00	5,390,000.00		202,247,191.06			7,439,994.06	101,100,000.00	54,879.98
4/18/1968	3,140,000.00			628,000,000.00			114,900,000.00			304,864,048.81	160,461,538.31								1,809,438.41			162,000,000.00		1,286,711.76	274,285.71	125,321.74	5,937,142.86	15,878,827.26	1,094,011,887.03	3,160,485.75	2,999,646.78	75,000,000.00	134,805,134.69	2,173,310.23		49,500,000.00			3,176,569.65	11,900,000.00	32,288,423.12		13,351,189.34			203,599,999.82		16,440,000.00	15,969,398.00	60,535,999.97				7,876,000.00		1,540,000.00	142,143,872.35	802,096,793.81		6,996,045.22	7,788,627.10	2,116,803.39		1,769,499,998.67	31,769,334.34		27,999,999.97	367,500.00	6,307,397.51	15,540,000.00	293,697.06	291,478.26	8,385,000.00	2,560,000.00	15,119,999.99		5,614,035.09	130,666,666.55	64,000,000.00	142,851,485.01	79,575,968.31	67,679,945.95	53,300,000.00	830,399,999.17	19,727,984.22	1,051,944,443.40	2,654,398.94		18,199,992.70	43,000,000.00	103,039,958.97					10,920,000.00	152,319,939.50				11,966,636.00	3,900,001.56	103,880,152.29			2,973,597.63	6,708,445.91	378,000.38	78,879,999.92				26,874,867.83	8,190,008.18			691,988,949.78	47,723,838.03	99,120,015.87	13,100,000.00	52,639,978.97	164,779,933.95		34,944,034.92	6,997,701.16		4,270,000.00	78,397,932.82	78,461,538.40	355,000,000.09	56,521,739.07	16,045,656.57				1,460,000.00		252,402.68		157,777,777.66				16,464,006.59	103,880,152.29				155,679,937.79	108,714,285.61	37,130,000.00		385,500.00		21,220,875.18	7,851,458.89		408,643,762.44	322,208,120.13	11,518,324.61	79,749,999.92		17,569,992.96	46,249,999.96		4,012,932.29		38,099,999.98	8,628,571.44	19,900,000.00	1,877,362.45		29,400,029.38	1,267,198,988.01	2,800,000,000.00	5,210,000.00		203,370,786.56			6,959,994.44	100,500,000.00	56,979.98
5/18/1968	2,300,000.00			707,000,000.00			99,200,000.00			295,904,047.38	165,769,230.61								2,292,185.74			174,000,000.00		1,387,375.58	4,645,714.28	123,617.39	8,540,000.00	11,316,159.06	1,096,306,817.12	3,003,969.73	1,536,166.58	86,400,000.00	147,180,147.06	2,636,142.91		50,900,000.00			4,447,644.60	14,700,000.00	32,894,876.01		6,167,995.07			204,533,333.16		13,370,000.00	16,165,936.00	32,912,999.99				6,320,000.00		6,010,000.00	123,334,214.20	1,294,292,553.65		10,505,208.03	9,687,500.77	412,800.66		2,184,249,998.36	22,944,519.24		28,399,999.97	229,000.00	2,086,261.86	17,130,000.00	424,139.06	486,260.87	6,830,000.00	2,080,000.00	14,379,999.99		7,017,543.86	150,799,999.87	59,000,000.00	70,244,224.35	89,907,964.20	80,879,935.41	46,700,000.00	879,999,999.12	16,043,987.17	1,069,166,665.60	3,197,598.73		20,439,991.81	37,000,000.00	130,199,948.15					15,890,000.00	168,559,933.05				9,568,447.61	3,456,001.38	116,946,838.11			2,803,197.76	1,612,295.58	3,042,003.04	89,999,999.91				32,012,710.21	6,321,006.32			776,795,579.55	46,133,043.43	66,976,010.72	15,480,000.00	35,699,985.73	129,779,947.98		36,183,036.15	7,289,358.78		5,500,000.00	66,072,351.42	69,487,179.44	147,000,000.04	58,295,652.12	18,301,717.33				4,011,000.00		328,678.21		171,111,110.98				7,536,003.02	112,373,498.07				192,359,923.13	121,428,571.31	40,990,000.00		883,500.00		24,551,892.12	9,549,071.62		364,183,939.66	348,734,835.48	10,785,340.32	71,249,999.93		16,533,993.37	45,961,538.42		2,444,998.12		31,099,999.98	11,600,000.01	17,700,000.00	1,810,163.79		27,510,027.49	1,329,598,938.18	2,700,000,000.00	8,920,000.00		254,157,303.43			6,479,994.83	123,100,000.00	56,979.98
